80506,77397,20526
15540,53662,40078
23273,5722,97080
57740,58316,82533
16814,72439,83692
82375,85468,292
40105,37939,7870
1591,16282,50739
83702,3989,34236
62800,63638,816
82131,91633,35574
13889,39000,4531
48573,1163,8654
13016,26263,63359
99653,19581,32556
39695,58130,33089
1110,5702,23763
30659,97860,90917
43314,9510,51810
11282,37060,76957
13102,70972,81526
38336,5921,87218
96316,86337,65228
55517,17094,79615
35392,23268,3187
39533,71940,19047
83455,40477,7744
79724,43536,28164
6397,85954,20934
61131,39518,11018
10461,30723,53677
81792,13860,4342
75818,62124,56007
43685,84179,86927
61687,44763,12039
84002,56581,8507
72982,24205,52676
90926,94271,88963
70058,69505,16180
57249,65904,49755
83435,7224,8819
82490,95292,36673
87574,61112,44821
11844,52253,69497
19070,7728,91003
88228,29546,50837
74710,81087,28365
84840,96152,48760
47286,62441,70443
84421,84226,5987
94207,10789,90747
52371,15775,42666
71939,3000,95464
58240,61434,80339
20553,89298,44490
62677,34643,51006
63603,37213,85886
29471,97772,7974
46786,66490,78685
93857,3214,19845
16799,98522,8989
11319,5990,68093
969,88163,57327
35450,28497,34672
57171,87102,69406
54321,30484,56662
46066,57960,21725
19248,71611,5803
39358,25696,14977
59509,78681,11430
79239,62103,75972
49747,10763,17478
15711,95981,55297
35095,24677,10635
24403,19381,31008
24526,43012,55313
33682,56222,92679
92422,35605,45320
9839,87732,10360
79216,23341,95247
44194,65310,38694
4837,67851,5281
79888,38782,41034
28461,54688,19674
655,23051,1024
71496,34224,97863
24978,7053,95090
14907,43198,72750
66373,50732,71758
57159,86859,89240
51195,46772,32640
82582,94024,12609
62413,72494,81309
99399,68100,69742
2386,37319,63444
92380,24433,9882
5635,57766,33058
53562,94506,72464
2263,80830,72737
27453,22089,62187
52667,62674,38811
60845,91108,39835
88942,30223,95011
50359,41556,86392
66409,76851,99754
89953,34964,32107
61821,82171,7218
75390,54891,44025
11586,77850,42332
92537,92014,98939
72891,12282,7367
85655,1428,90437
10934,3312,23426
87744,99499,8122
48020,24897,45046
30742,95601,91519
17223,29458,69143
23254,10120,10096
74765,29411,43543
86073,82830,60149
84057,50032,40896
56632,43484,52917
3038,41687,57649
86646,94735,51222
23007,62811,20486
30266,96802,87479
64009,81685,22815
86685,63535,53217
81068,19709,41393
29800,29497,78862
66574,96710,88065
61931,58344,95709
42808,83475,39933
85319,26340,76164
4453,69115,72355
5576,4937,87162
80185,59508,60687
97763,49555,73668
30493,64736,19162
63371,26704,22407
31453,59165,83450
12355,42297,2253
87347,76039,41846
72647,84020,82517
72385,73774,81525
64424,42113,26838
39622,5599,89316
76992,7839,54826
49262,41840,15819
49922,93057,46968
25653,318,21934
69472,91368,52572
16657,20161,87764
18165,16424,30394
35898,75240,67584
7431,71338,22520
74287,90288,43385
3945,61725,79241
57539,84026,40669
49453,52338,16624
28547,61127,47041
51920,28237,83972
84478,88438,8188
96576,88584,27825
35418,55996,37702
91005,31681,59177
40790,24684,99663
5705,76269,68871
74031,86206,83640
79123,16490,48163
71372,44176,96525
61805,45358,11040
83346,24538,58650
8791,49445,99469
12840,40324,33644
99055,95717,12111
89276,60765,49391
77345,10782,50595
22379,42258,75514
57,52177,1209
94610,80942,48980
28607,51344,43444
43633,27786,33482
50527,24222,64362
79768,94219,6021
48117,53867,56826
62754,59324,2133
6855,36379,87019
16552,90676,45008
85053,9578,86841
20301,91636,63437
41332,36974,67298
69564,54709,97309
10092,52277,72428
16012,13862,29433
59069,18018,61585
7969,57867,30285
40012,26861,35791
73841,30961,28513
49170,64037,68084
73103,88218,13720
43158,71369,44003
28688,33095,39091
6809,49127,85958
11621,39327,50598
22017,66706,55640
88569,53026,7245
82033,80359,10735
48011,27960,35863
73502,28734,74938
5596,39817,63695
13268,32664,79256
10427,56665,9521
87873,48706,24383
25025,36410,59113
50197,80861,59561
57782,4536,86231
33839,11846,66788
47271,4280,36546
71719,33687,78114
69348,59441,73987
21083,64814,60381
36356,91688,44009
43290,42242,85554
27986,88979,21058
49143,52185,39023
97796,55179,89614
16024,50861,14916
49364,49846,39000
71165,83704,46915
66882,65154,53736
52523,95883,76739
18805,19235,56006
37060,14581,87615
25105,31332,42885
98841,83755,29583
49403,5634,25792
89617,237,52550
98141,68414,85582
60258,75962,40544
65325,49346,27026
86780,14300,37808
2829,86317,86597
80798,14300,56464
29837,10085,78849
66946,12451,55057
89084,87934,467
4364,85779,76472
63669,66180,73127
44242,65798,51158
92522,98491,18840
82153,42236,89724
59509,2573,59617
5509,46651,35528
55593,4823,24029
40783,39097,15966
44507,28804,93051
11696,92100,50920
60098,5244,58963
73061,82404,71804
59009,15574,77742
22494,70278,62765
56150,36299,58871
99149,15709,73853
20691,52335,50419
52755,88514,29484
51308,94393,54037
40726,47481,57721
93297,51404,76018
46141,12961,89170
67673,13520,40647
9164,94159,36581
79883,59136,43478
97147,60730,42039
12869,88974,46264
13587,72214,73883
38171,91509,91450
22246,89012,20016
40185,80042,55828
52000,77946,79017
59167,78144,10665
6710,42930,6222
11069,21078,51169
13732,43871,82273
50199,59795,63680
54976,50632,78209
3521,27106,86184
70749,85540,83356
10119,48846,30077
49050,90996,11527
33710,85516,55921
9142,26566,22495
9863,95363,1004
75688,85948,66157
51377,34158,75079
83795,52972,48193
79093,79212,89122
84656,4295,67514
62091,94884,99807
32625,75399,6527
75464,78904,84233
72181,48149,84157
84240,96553,44404
51356,56921,2536
75167,60322,48045
63119,29554,87781
11484,18292,56258
49927,68957,57716
379,38770,81962
94705,90998,68002
97934,93865,70777
19434,62450,73226
76974,23708,3172
56390,16943,13206
11523,46236,87239
27844,23073,69317
10286,20762,27518
60024,66313,18291
619,21639,80385
12676,21653,94078
47966,64968,25774
46754,342,35569
97296,91658,89604
39878,70486,13615
17477,3236,3204
49136,12634,2296
86846,15423,36049
76586,66113,19730
35982,54388,53177
35202,95413,99261
23821,51047,90803
68323,95054,26629
77055,9345,73703
55207,8429,72351
78725,73228,16943
91876,23638,5380
80719,10408,72877
79369,95875,71722
82346,63182,2252
57462,1403,2446
29794,71824,54432
67675,17153,81111
64582,57220,84469
77997,11727,58573
9878,88883,89008
10501,94563,58154
97006,63808,98881
90223,77619,37179
75721,81227,78785
54747,14870,32361
70371,27076,80199
69011,16567,61103
71207,39997,93356
16164,61457,92795
14815,42004,63047
239,69582,65416
81211,95881,40863
29678,63902,86207
88182,25871,13643
82933,57081,97879
23599,5454,80459
9453,75764,67615
70848,58439,9968
92601,30972,31699
40400,11072,37220
56212,78091,39576
59771,4701,68784
15551,58641,15220
95604,71306,47942
36441,33490,59826
13693,86945,245
29991,42737,36162
89218,76073,12528
65474,16777,26793
70920,34442,88890
71458,20547,63598
14383,56282,9305
1425,35599,91936
13806,89014,42766
45961,10024,86930
7122,10636,29764
20371,45443,30915
54743,12153,89039
98666,55199,59224
12108,1924,16781
14233,4950,2324
49449,25828,98430
74270,43044,82191
37806,7393,35639
74204,11293,64077
28698,25558,95123
85464,82619,20419
71159,54310,11630
32025,11300,32071
15763,13414,76454
27712,1572,64717
1101,91894,16806
40863,6674,45529
64662,35944,38647
13946,16059,28579
86482,42509,22302
65246,27874,14525
452,62708,38411
93150,81526,70956
78358,37118,29923
20700,65945,87435
27425,83269,4337
26059,72697,52579
81760,75188,46636
58108,72138,40412
94216,82006,39638
25321,47225,62697
83918,28027,71320
59574,44300,9995
41096,49504,27840
38784,93204,54421
7266,3105,59112
21687,95267,80758
77538,76226,20203
64075,13346,35888
60536,15996,96291
34164,30431,73826
27392,38525,4728
95798,18780,62596
14434,73377,83895
97834,339,46978
85618,16240,23952
4346,70108,11772
36331,60991,2613
64941,38723,94948
84658,84157,87518
63102,17883,96562
4953,77858,81795
67101,19269,86426
74814,18377,19499
12997,88928,95294
24187,90259,27880
61345,73808,37515
51036,28467,6285
67762,21674,53321
2202,37831,29367
23413,97516,91870
45624,65789,92071
90108,69814,60292
25263,18397,22651
77339,62630,29332
21433,60324,77955
4851,13891,77475
79434,14584,76556
2362,87534,36697
46318,98963,35109
5886,12916,59496
49922,86883,94598
89485,57703,29082
89905,43634,36208
9688,12647,71952
72279,97632,93646
42782,53782,79831
54465,47475,80766
73769,64827,72720
95569,221,81846
4590,89818,1389
36215,9027,71327
97787,2781,17803
62660,29213,83653
96952,92442,15414
63500,37690,42668
79856,94736,53864
44242,30035,43389
24913,18191,14179
2968,1002,55240
55974,86035,75084
10246,53924,86512
89215,3440,6930
83079,45249,81580
43514,21122,25410
39947,49497,54800
52070,27589,89702
54849,20626,51994
9966,52034,99272
11556,56220,25250
68377,74192,1225
59550,52855,68364
84756,71827,13030
94234,28826,94409
75166,65158,39502
75731,60713,56700
60162,28051,16710
33302,74764,53148
68480,8343,77389
75891,41370,25112
66367,35670,3655
4235,76937,95496
79737,25469,26369
66706,47076,19177
26962,47861,27106
63956,94368,93954
88518,83130,86454
66157,18876,23460
98586,33007,69721
86458,88205,66634
12261,76033,30001
87799,40692,68444
14531,92304,52533
2312,1069,39880
8352,10853,49409
1640,4470,66887
66876,60368,73071
7233,73633,1714
85230,28778,71056
56002,68297,68205
80574,78043,43603
63501,41401,33804
41203,53148,29332
91850,92340,61235
827,57677,38184
89515,19355,99543
15292,44190,78186
74628,88037,52425
65967,98933,39061
15518,403,8342
7760,29218,79844
22013,80137,11979
22494,53460,91183
86357,5069,75097
52763,83051,5287
55229,79039,89355
50244,73717,50229
60303,81952,25999
50534,311,55019
31830,92856,12571
63986,32667,21155
92219,70412,42787
69639,4847,24831
87234,79189,74383
95502,32915,87304
91787,65094,86439
44304,19038,5327
77674,80507,80351
7123,75837,85534
15765,25229,45067
29949,90306,88698
58686,93187,57282
55461,71270,81374
26236,25710,30676
59378,77894,26467
79466,57760,50137
91866,97778,85327
24188,70097,24402
9396,9829,19879
26414,47,36475
24892,82397,52175
35122,63002,82630
9416,3079,61070
68438,40150,49310
77441,48277,58189
33644,75609,4802
75901,5733,1843
87625,79533,27185
17046,76940,12520
32671,43550,69698
30612,45538,89107
880,89376,94699
66442,3310,96733
99892,12521,78424
88549,90337,32614
27389,83928,19106
72991,16844,6777
59614,19691,91457
96914,28600,43425
99956,68957,15813
60375,11864,16028
6720,94661,51125
22393,33270,393
75862,5522,55397
16117,51924,13894
79994,82604,77262
70187,93321,85430
80263,78494,40738
81164,52254,84308
42741,52053,74853
21722,30420,37976
21183,5664,90220
81532,17275,37890
52356,78108,31601
36561,41027,78387
40886,71037,31005
47637,87502,69327
56529,50206,18419
38433,2547,26208
84549,90995,88081
12384,61810,21776
3930,9340,36937
16564,52351,96766
75715,98951,64351
61195,35386,64402
54835,50436,23122
84193,13409,90345
44502,32849,49274
52371,99853,71830
68172,2459,46033
61590,60556,19921
56497,36672,31748
92365,88701,8426
22393,66985,82188
97413,7205,42870
31804,18823,13192
2608,62929,71046
67725,20496,85867
51649,88481,98103
7436,33642,16963
72375,13951,35692
94664,6618,22048
